date,close,high,low,open,volume,price_chg_pct0,ema20,sma25,sma30,sma50,sma100,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,adr_pct,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,ticker
2026-03-02,102.51000213623048,110.0,93.77999877929688,107.5500030517578,27070700.0,0.2170247898701065,56.01605102803072,49.65360015869141,47.6630002339681,42.81620018005371,35.80285007476807,34.540000915527344,110.0,24.82999992370605,110.0,18.5,110.0,18.5,110.0,18.5,110.0,9.711000442504885,110.0,6167802.5,5877718.0,5132738.095238095,452202295.3466034,0.1302882619213894,1.5905990125554346,1.303472114269744,3.0089950473085123,1.99439612450592,3.0215772089720065,1.953731875436026,1.2016593065058565,68.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,100.0,AAOI
2026-03-02,23.440000534057617,23.84000015258789,22.43000030517578,23.26000022888184,3845000.0,0.0,17.84695393002467,16.111200103759767,15.78033339182536,15.023399982452393,17.13109999656677,11.5600004196167,23.84000015258789,11.43000030517578,23.84000015258789,11.43000030517578,24.059999465942383,11.43000030517578,27.5,11.43000030517578,27.5,11.43000030517578,33.58000183105469,4082037.5,3742666.0,2878211.111111111,77505427.3755455,0.0634833294568637,0.7961685970471759,0.90375070299611,0.3667639099379984,0.6799381423344355,0.0362510903802428,0.5034235776238485,1.4182550696999294,81.0,99.0,99.0,90.0,90.0,54.0,54.0,98,97,95,93,94.73684210526316,ACHC
2026-03-02,44.02999877929688,44.540000915527344,38.91999816894531,38.93000030517578,2718600.0,0.176329105538598,33.454753005951765,30.566399688720704,30.33933308919271,27.479799842834478,25.792099895477296,22.65999984741211,44.540000915527344,19.899999618530277,44.540000915527344,18.700000762939453,44.540000915527344,18.700000762939453,44.540000915527344,15.9399995803833,44.540000915527344,6.269999980926514,44.540000915527344,1465990.0,1271600.0,1272103.174603175,54243548.98130417,0.1194025549172568,0.6380208390617066,0.8241779125066253,0.9235473985730464,0.9569269684164576,0.6277264333143655,0.7907696040651113,1.1524143868733818,63.0,99.0,99.0,98.0,98.0,91.0,91.0,98,98,97,95,100.0,AEHR
2026-03-02,31.600000381469727,31.75,29.96999931335449,31.670000076293945,25336600.0,-0.0128084336632929,26.382411961554816,25.010218963623046,24.70152263641357,21.93608276367188,17.67561540603638,19.3350245453198,32.040000915527344,14.316316114884966,32.040000915527344,10.187378377603151,32.040000915527344,9.05766946560792,32.040000915527344,7.738008762267555,32.040000915527344,5.0841949597105,32.040000915527344,28006320.0,26389226.0,22311981.34920635,644417248.8684368,0.0720650410532992,0.2557859381393099,0.6318546189215123,1.3396099506461303,1.1639098984561675,2.5276932688188345,1.7137969577399308,1.255214387358575,72.0,95.0,95.0,99.0,99.0,99.0,99.0,97,97,98,98,94.73684210526316,AG
2026-03-02,178.17999267578125,181.00999450683597,171.72999572753906,173.52000427246094,1624400.0,-0.0027425169205,175.20032693484242,174.30679809570313,175.03799794514973,166.3551986694336,137.74944259643556,156.0399932861328,206.0,117.25609929448396,206.0,87.74516708775475,206.0,70.65226352080126,206.0,64.4051119378058,206.0,48.69759360761861,206.0,3228045.0,3132364.0,3663281.349206349,462659947.49679565,0.0534042951527773,-0.0139457903432214,0.4961378272811332,0.408224517017397,0.7005639782616536,1.1159616227041955,1.0279602888771249,0.8811894834939055,32.0,45.0,45.0,91.0,91.0,95.0,95.0,61,89,95,96,73.68421052631578,ALB
2026-03-02,1.0299999713897705,1.2699999809265137,1.0,1.1699999570846558,6829900.0,-0.3087248558407671,0.8409447024828373,0.7682400012016296,0.8025333344936371,0.9640600037574768,1.4046600031852725,0.4199999868869781,1.590000033378601,0.4199999868869781,1.7699999809265137,0.4199999868869781,2.299999952316284,0.4199999868869781,2.8989999294281006,0.4199999868869781,4.739999771118164,0.4199999868869781,11.65999984741211,9777377.5,7851312.0,1770377.7777777778,21535224.289967418,0.2480730659034384,0.3037973967257132,0.6560118108024208,-0.3087248558407671,0.3438957774228323,-0.5164319642958682,0.2349233239111796,5.522763346178468,99.0,96.0,96.0,12.0,12.0,10.0,10.0,99,98,97,96,89.47368421052632,ALBT
2026-03-02,2.650000095367432,2.7300000190734863,2.539999961853028,2.630000114440918,3807000.0,-0.0467625458130309,2.148684197367983,1.950800008773804,1.9003333449363708,1.7272000050544738,1.5161000037193295,1.4500000476837158,2.799999952316284,1.2999999523162842,2.799999952316284,1.0399999618530271,2.799999952316284,1.0399999618530271,2.799999952316284,0.9800000190734864,2.799999952316284,0.8600000143051147,2.799999952316284,6093682.5,5452800.0,3752685.3174603176,12304974.990448356,0.0999437854295079,0.6666666916581314,0.8385912083767912,0.8661973066591067,0.9283964265466168,1.245762892510494,1.091019348821783,1.6238192079809093,87.0,99.0,99.0,97.0,97.0,96.0,96.0,98,97,97,96,89.47368421052632,ALLO
2026-03-02,20.71999931335449,20.8799991607666,19.13999938964844,19.200000762939453,8854000.0,0.1266992931504713,15.212270349044488,14.210400009155274,13.503333346048992,11.702000045776368,9.4232000207901,8.279999732971191,20.8799991607666,6.400000095367432,20.8799991607666,5.434999942779541,20.8799991607666,4.300000190734863,20.8799991607666,3.1600000858306885,20.8799991607666,2.2950000762939453,20.8799991607666,4744425.0,4286764.0,1729883.8373015872,67074785.664310455,0.0896831147422609,0.8111888176013606,0.911308197825558,2.2476487369420988,1.6156413211491358,3.64573971662188,2.2569577301895034,2.742626353108621,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,100.0,ALM
2026-03-02,29.71999931335449,30.059999465942383,28.459999084472656,28.96999931335449,876700.0,0.0010104000928683,27.383326348826515,27.24659996032715,26.952166684468587,21.94900003433228,14.200550017356871,23.18000030517578,30.600000381469727,7.409999847412109,30.600000381469727,4.369999885559082,30.600000381469727,3.759999990463257,30.600000381469727,3.75,30.600000381469727,2.759999990463257,30.600000381469727,3859137.5,3289410.0,1336211.507936508,35546141.65729523,0.0651417770708469,0.1073025016540065,0.5571444773860924,2.8900523341272923,1.9352244659212816,5.323404365840034,3.0719879362880587,2.888118742488313,96.0,83.0,83.0,99.0,99.0,99.0,99.0,85,99,99,99,94.73684210526316,ALMS
2026-03-02,5.519999980926514,5.730000019073486,5.320000171661377,5.570000171661377,3068800.0,-0.0142857009050795,5.40763936381775,5.625599994659424,5.782000001271566,5.593400001525879,4.612750015258789,4.78000020980835,7.179999828338623,4.079999923706055,7.179999828338623,2.539999961853028,7.179999828338623,2.0999999046325684,7.179999828338623,2.0299999713897705,7.179999828338623,1.284999966621399,7.179999828338623,2506310.0,2556496.0,2059182.53968254,12755081.526546478,0.069583910498751,-0.1533742335775124,0.4259837483167218,0.277777722588294,0.635669265698143,1.6037737164645134,1.264945428607002,1.217138331207098,69.0,17.0,17.0,86.0,86.0,97.0,97.0,65,81,96,96,57.89473684210527,ANNX
