date,close,high,low,open,volume,price_chg_pct0,ema10,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,adr_pct,atr14,atr_pct,atr_multi_50sma,vars_norm_change,vars,vars_20ema,previous_session_high,previous_session_low,previous_session_volume,inside_day,tight_day,close_to_ma,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,ticker
2026-05-15,7408.5,7454.85009765625,7397.5,7445.10986328125,3336613000.0,-0.012363320128051747,7371.056659261542,7257.918734097327,7209.806015625,7129.939697265625,6921.099228515625,6913.159306640625,6779.870942382812,6534.5498046875,7517.1201171875,6316.91015625,7517.1201171875,6316.91015625,7517.1201171875,6316.91015625,7517.1201171875,6316.91015625,7517.1201171875,5767.41015625,7517.1201171875,5328730575.0,5404512660.0,5297404019.8412695,37926612102294.29,0.008105177982692391,72.52720424107143,0.009789728587577975,7.193503925939262,-1.278695840346237,0.0,0.0,7517.1201171875,7454.39990234375,5267050000.0,False,False,False,0.05215248165793507,1.0,0.0837208677762098,1.0,0.08138762158708723,1.0,1.0059135672947348,49.0,76.0,76.0,73.0,73.0,65.0,65.0,63.0,56.0,51.0,45.0,0.0,SPX
2026-05-15,111.69999694824219,113.08499908447266,111.44000244140625,112.30000305175781,1413348.0,-0.013773663769773625,113.82568036218566,114.76930963706677,116.27440032958984,116.09833323160807,114.84678985595703,123.94687065124512,128.99621044158937,110.30999755859375,124.88999938964844,109.64980661780821,125.54353551829804,109.64980661780821,149.75828586980694,109.64980661780821,159.61985521111868,109.64980661780821,159.61985521111868,106.19831054807517,159.61985521111868,1975173.7,2029066.96,1969106.9365079366,230192424.07364503,0.02847007180058192,3.5835723876953125,0.03208211714952698,-0.85405586973281,-0.43532124350125395,-11.743683279352132,-10.456378909584274,115.66000366210938,112.69999694824219,1503300.0,False,True,False,-0.05539114631507669,0.897787031967506,-0.11012734380517741,0.8211271764295147,-0.2598008722582169,0.6844901060134548,1.0030809720790594,49.0,35.0,35.0,30.0,30.0,22.0,22.0,14.0,10.0,8.0,6.0,3.8461538461538463,A
2026-05-15,62.529998779296875,63.92499923706055,61.77000045776367,63.78499984741211,3971526.0,-0.052862739188522245,64.94669149287448,65.20329738468696,65.96439987182617,67.03799985249837,65.2180493927002,62.68426887512207,49.22978042602539,61.060001373291016,75.69999694824219,55.06100082397461,75.69999694824219,54.9500066968113,75.69999694824219,35.06257597051839,75.69999694824219,34.85879640178278,75.69999694824219,25.630756406716372,75.69999694824219,5042120.65,5328884.52,6413092.563492063,262892450.63248903,0.03487800677156816,2.5748588017054965,0.04117797620296787,-1.0009321479907924,-1.355413299345921,-1.2136536517908096,5.285141820137154,68.06999969482422,65.83999633789062,3893800.0,False,False,False,-0.11191598456133967,0.8440639839952258,0.04474405948258098,0.9640342735361284,0.5646367773254837,1.4468787566008579,0.7862229649862499,25.0,22.0,22.0,67.0,67.0,91.0,91.0,22.0,49.0,44.0,85.0,0.0,AA
2026-05-15,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,865.0,0.0009587032516726879,10.409527852378433,10.394929157214772,10.387400093078613,10.382833353678386,10.365100059509277,10.349180030822755,10.275215029716492,10.34000015258789,10.4399995803833,10.329999923706055,10.4399995803833,10.295000076293945,10.4399995803833,10.270000457763672,10.4399995803833,10.149999618530273,10.4399995803833,10.010000228881836,10.4399995803833,23239.125,21519.3,33629.62301587302,342617.3584959507,0.0008436719453084329,0.010714258466448103,0.00102627000929963,7.041154971083556,0.9332680594585658,10.583541612326997,10.328687321328822,10.430000305175781,10.430000305175781,0.0,False,True,False,0.00481224594883467,0.955006297533506,0.00772200061362871,0.929872285915717,0.016552981016774604,0.9400449577227833,0.6910313859013896,19.0,61.0,61.0,58.0,58.0,53.0,53.0,12.0,6.0,6.0,5.0,15.384615384615385,AACB
2026-05-15,1.190000057220459,1.2300000190734863,1.1299999952316284,1.159999966621399,4688.0,0.0,1.1789154715659764,1.1521097838030587,1.136000006198883,1.112666670481364,1.0574000036716462,1.0003000015020371,1.256150000989437,0.9100000262260437,1.4800000190734863,0.8199999928474426,1.4800000190734863,0.800000011920929,1.4800000190734863,0.7400000095367432,1.4800000190734863,0.7400000095367432,1.5,0.7400000095367432,2.5799999237060547,15692.2,13693.76,82093.20634920635,22689.085987639428,0.10270235511269332,0.10357144900730678,0.08703482691355802,1.440825287002918,0.0,-0.8291762483559877,-0.5411186153773713,1.2000000476837158,1.1399999856948853,5600.0,False,False,True,0.1553398934708723,1.0980726782588957,0.33707873746912775,1.233785172202882,-0.05555550299414003,0.873363517532923,0.1911510184320107,4.0,88.0,88.0,89.0,89.0,40.0,40.0,82.0,82.0,80.0,80.0,61.53846153846154,AACG
2026-05-15,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,14044.0,0.0,9.933571317211037,9.923229003203037,9.917200012207031,9.909333324432373,9.90228568485805,,,9.850000381469727,9.979999542236328,9.739999771118164,9.979999542236328,,,,,,,,,33906.97142857143,33906.97142857143,,144982.41676712036,0.0009573052121047976,0.01857130868094308,0.0018683409924477024,2.038495698369278,0.0,-2.192741675146725,-1.2611051274626164,9.9399995803833,9.9399995803833,500.0,False,True,True,0.006072820369170451,0.9562043885348687,,,,,,,62.0,62.0,,,,,11.0,11.0,,,7.6923076923076925,AACI
2026-05-15,9.899999618530273,0.0,0.0,0.0,0.0,-0.0040241412013706235,9.915865205522419,9.902185784787648,9.888333161671957,9.888333161671957,,,,0.0,9.9399995803833,,,,,,,,,,,6841.666666666667,,,73744.90105628967,0.0008544318740966172,0.7235712323869977,0.07308800608766257,,-0.05528130481510576,-3.1672723531095426,-3.527700930843887,9.9399995803833,9.9399995803833,0.0,False,False,True,0.004056791404241089,0.9542882889199606,,,,,,,61.0,61.0,,,,,98.0,,,,0.0,AACO
2026-05-15,12.3100004196167,12.595000267028809,12.279999732971191,12.5,37101528.0,-0.030708613819341757,12.547371501504855,12.311758552708369,12.200000076293945,12.027000045776367,11.519400043487549,12.999900026321411,12.956949996948243,10.550000190734863,13.40999984741211,10.09000015258789,14.170000076293945,10.09000015258789,16.5,10.09000015258789,16.5,10.09000015258789,16.5,10.09000015258789,16.5,54841518.2,63788008.56,63126496.53968254,637201116.4455551,0.034968685332791516,0.4500000136239188,0.036555645677056006,1.8774686626250392,-0.8666652840912445,-11.250874298437552,-7.178397430670433,12.949999809265137,12.600000381469727,61399500.0,False,False,True,0.003259980469496826,0.9535309738457343,-0.11311236901149391,0.8183727538700952,-0.08543830722667611,0.8457297591691284,0.868755929857846,33.0,60.0,60.0,29.0,29.0,37.0,37.0,68.0,63.0,58.0,53.0,34.61538461538461,AAL
2026-05-15,2.25,2.369999885559082,2.25,2.2699999809265137,7549.0,-0.008810564358837869,2.4054264652465416,2.4534998221133457,2.502399969100952,2.476666633288066,2.5085999822616576,2.6350999903678893,2.7551999950408934,2.130000114440918,2.7300000190734863,2.130000114440918,3.0899999141693115,2.130000114440918,3.1700000762939453,2.130000114440918,3.2200000286102295,2.130000114440918,3.240000009536743,1.6399999856948853,3.7100000381469727,11041.225,10612.98,22135.115079365078,17891.26244802475,0.04327019045992375,0.10571423598698207,0.046984104883103145,-2.19404796974657,-0.18918909775762388,-12.999749553394254,-5.993543374848128,2.4000000953674316,2.2699999809265137,8300.0,False,False,False,-0.13793099983347235,0.8193384658544146,-0.121093730354914,0.8110079779570892,-0.25,0.6935533429717554,0.4988103725872613,12.0,17.0,17.0,28.0,28.0,23.0,23.0,40.0,27.0,22.0,19.0,3.8461538461538463,AAME
2026-05-15,68.81999969482422,70.49250030517578,67.23999786376953,70.1500015258789,294398.0,-0.03369842017331004,69.20763550156892,67.5022578251894,67.52839981079102,66.12299995422363,60.53284660339355,56.37460433959961,51.372672958374025,54.73500061035156,73.0999984741211,48.952466427554626,73.0999984741211,45.75882641143148,73.0999984741211,42.067614954476504,73.0999984741211,41.37913121403713,73.0999984741211,28.901400548819616,73.0999984741211,341789.95,325103.96,279160.70634920633,23957760.7040596,0.037465962705188094,2.8464287349155972,0.04136048746785551,3.3100047402440356,-0.8431623446037448,3.2198456788765375,5.2465385740571175,71.23999786376953,69.55999755859375,406100.0,False,False,True,0.036289653663878374,0.9849234514287694,0.3299348668623938,1.2271931882159046,0.5485211593958581,1.4319760356819946,1.2243483492710818,72.0,73.0,73.0,89.0,89.0,90.0,90.0,78.0,80.0,81.0,82.0,30.76923076923077,AAMI
