date,close,high,low,open,volume,price_chg_pct0,ema10,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,price_up_down,highest_volume,days_since_highest_volume,days_since_vol_max,up_dollar_vol_max,days_since_up_vol_max,adr_pct,atr14,atr_pct,atr_multi_50sma,vars_norm_change,vars,vars_20ema,previous_session_high,previous_session_low,previous_session_volume,inside_day,tight_day,close_to_ma,range_pct,range10_pct,range20_pct,range_contraction_10_20,vol_dry_10_50,dist_sma50_pct,close_vs_252h,nr7,nr20,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,perf_12mo,rela_perf_12mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,ticker
2025-12-16,6800.259765625,6819.27001953125,6759.740234375,6800.1201171875,4983180000.0,-0.0023839179519623555,6830.45549489301,6810.816204756432,6780.54357421875,6778.765966796875,6765.064775390625,6634.5109765625,6227.0640869140625,6521.919921875,6903.4599609375,6521.919921875,6920.33984375,6343.85986328125,6920.33984375,6132.35009765625,6920.33984375,5767.41015625,6920.33984375,4835.0400390625,6920.33984375,5263601250.0,5322747400.0,5217999333.333333,33261431581772.95,-1,False,251,251,60818681537910.16,88,0.011157343736352576,55.08558872767857,0.008100512425441993,0.6422385897911663,-0.2949954856674691,0.0,0.0,6861.58984375,6801.490234375,4975600000.0,False,True,True,0.0087540457582474,0.02113444655290914,0.05610668595208191,0.37668320975077874,0.9250021896586714,0.005202461676701686,0.9826482397055328,False,False,0.009823110060090068,1.0,0.030287737015607163,1.0,0.13665013930500192,1.0,,,1.0087393488871021,52.0,48.0,48.0,63.0,63.0,62.0,62.0,24.0,19.0,25.0,31.0,0.0,SPX
2025-12-16,138.6253662109375,139.9400036148901,137.480022166829,139.9101265282246,1798800.0,-0.010028459244176391,142.30586389362634,144.15469586350937,146.33436096191406,146.29412485758465,144.64743041992188,133.50688102722168,123.46029159545898,137.480022166829,159.61985521111868,120.04897749811431,159.61985521111868,113.04165131395041,159.61985521111868,110.07968427217763,159.61985521111868,106.19831054807517,159.61985521111868,95.64493942219146,159.61985521111868,1895985.0,1833682.0,1934947.111111111,334745674.14375305,-1,False,250,250,609536511.6500854,22,0.027101721131423506,3.2873232930888014,0.023713721254208904,-1.7556379019288446,-0.4271808675353803,2.0776770280738344,0.7947488829446159,142.78840009764244,139.1532127739687,2712100.0,False,False,False,0.017745536154745927,0.09619944826466457,0.1597098254774013,0.6023389480084095,1.1590286647303076,-0.04163270782966477,0.8684719455959088,False,False,-0.05196847238495317,0.9388094985849885,0.10061163922644223,1.0682565653111038,0.20392129241799228,1.0591836931935124,,,0.9798639916887766,48.0,23.0,23.0,75.0,75.0,69.0,69.0,5.0,54.0,62.0,61.0,3.8461538461538463,A
2025-12-16,46.409603118896484,46.808308756286266,45.5125087806132,45.851410663700776,4553000.0,0.023521563950500868,44.592911637530996,42.71651328689369,41.015883178710936,40.28711140950521,39.012842712402346,35.16407405853271,31.83759087562561,35.00655761548743,47.962570522288416,30.62792386204308,47.962570522288416,28.749092179839916,47.962570522288416,27.462229792177244,47.962570522288416,25.5898056824715,47.962570522288416,21.257267941591046,47.962570522288416,6741837.5,6932830.0,6221883.111111111,253764365.1486206,1,False,54,54,809156680.2337646,54,0.04137497812467994,1.7310323508696348,0.03729901215562894,5.08319329588408,0.6161293079638225,4.664918355411189,-0.16330651160023407,46.529218138658,45.253353913513244,3853800.0,False,False,False,0.027920944989625548,0.12452745227567,0.2791666387150318,0.4460685304263213,0.9352342405626562,0.18959808853259186,0.9676212641132264,False,False,0.23862727588617694,1.2265784606696828,0.42073941049235875,1.3789734260137436,0.6311008839197318,1.4350069801751477,,,1.0835686527058581,61.0,93.0,93.0,93.0,93.0,89.0,89.0,87.0,91.0,88.0,86.0,100.0,AA
2025-12-16,10.3100004196167,10.3149995803833,10.3100004196167,10.3149995803833,257800.0,0.0009708959899661362,10.307849866556962,10.296200763705526,10.291200141906739,10.283666769663492,10.252760009765625,10.196350030899048,10.130897733298214,10.229999542236328,10.34000015258789,10.097000122070312,10.34000015258789,10.097000122070312,10.34000015258789,10.097000122070312,10.34000015258789,9.970000267028809,10.34000015258789,9.850000381469727,10.34000015258789,12597.5,18838.0,63797.15909090909,165845.5307817459,1,False,187,187,11178455.126285553,187,0.0005589275030102314,0.014999798366001673,0.001454878540786648,3.8373835082038146,0.666690887292346,11.958117013351622,9.848465996436081,10.329999923706055,10.300000190734863,6500.0,True,False,True,0.00048488463269989073,0.0067894948569576456,0.0067894948569576456,1.0,1.6243762607495489,0.005582926918854314,0.9970986719024677,False,False,0.003406404125145146,0.9936457129263331,0.01776903288670062,0.9878493126928124,0.016765292952469313,0.8945279271017945,,,0.1974617707043809,3.0,44.0,44.0,59.0,59.0,41.0,41.0,5.0,10.0,7.0,5.0,61.53846153846154,AACB
2025-12-16,0.9100000262260437,0.9100000262260437,0.8700000047683716,0.8700000047683716,2400.0,0.05813954777818142,0.973569449774039,1.0532221403613615,1.1276000046730041,1.139000004529953,1.1867999994754792,1.5272000008821487,1.2187000000476838,0.8399999737739563,1.409999966621399,0.8399999737739563,2.4000000953674316,0.8399999737739563,2.5799999237060547,0.7699999809265137,2.5799999237060547,0.75,2.5799999237060547,0.7099999785423279,2.5799999237060547,25250.0,34760.0,96716.88888888889,23098.450076282024,1,False,134,134,7983717.155385017,134,0.09475504773998455,0.0978571857724871,0.10753536588160428,-2.1688883164124992,0.5109488028521114,-4.9249979145737495,-5.268316592012211,0.9200000166893005,0.8399999737739563,31800.0,True,False,False,0.04395606626909715,0.28571433249971984,0.5714285994998319,0.5000000573121539,0.4643268124280783,-0.23323219866175482,0.3527131988898935,True,True,-0.27199997901916506,0.7209183605805128,-0.6315789410180435,0.357590453370965,0.0963855958119908,0.9645761328832189,,,0.26107125952953175,5.0,4.0,4.0,3.0,3.0,56.0,56.0,40.0,34.0,28.0,48.0,7.6923076923076925,AACG
2025-12-16,15.989999771118164,16.079999923706055,15.279999732971191,15.359999656677246,98399200.0,0.0430528278341018,14.984241982960508,14.41926445988332,13.88560001373291,13.777333323160807,13.23220001220703,12.790099973678588,11.968049988746642,12.109999656677246,16.079999923706055,11.069999694824219,16.079999923706055,11.069999694824219,16.079999923706055,10.899999618530273,16.079999923706055,10.260000228881836,16.079999923706055,8.5,17.540000915527344,57154587.5,57695532.0,62547897.777777776,842922082.3709631,1,False,159,159,1926851341.516304,159,0.03796099304275402,0.5100000926426479,0.03189494058429146,6.534447529028361,1.2941171127875948,3.2810033368383458,-3.569002524845288,15.350000381469727,14.869999885559082,80118300.0,False,False,False,0.05003128218799969,0.11632268188251377,0.24828019536307916,0.46851373591198525,1.0456319217231587,0.20841581568952972,0.9116304980898241,False,False,0.253134755822757,1.2409448182941551,0.2812500286560802,1.243584663413956,0.5142044636110497,1.3321640593269104,,,0.913773116773016,38.0,93.0,93.0,90.0,90.0,87.0,87.0,87.0,88.0,82.0,78.0,100.0,AAL
2025-12-16,2.509999990463257,2.559999942779541,2.299999952316284,2.299999952316284,22900.0,0.08658010936704308,2.472851337202411,2.5242788646966594,2.5380000019073488,2.603333346048991,2.747000002861023,2.8611999988555907,2.294096180796623,2.1700000762939453,3.240000009536743,2.1700000762939453,3.4000000953674316,2.1700000762939453,3.7100000381469727,1.909999966621399,3.7100000381469727,1.6399999856948853,3.7100000381469727,1.2309160490665443,3.7100000381469727,24292.5,23128.0,21698.666666666668,62036.99988722801,1,False,82,82,507456.02016448975,124,0.08347000324978593,0.1578570944922311,0.06289127294502352,-1.371826928753736,1.2669690160397498,-4.099918969349622,-6.185513385942733,2.440000057220459,2.309999942779541,31100.0,False,False,True,0.10358565396459228,0.13147416867668094,0.23505972765379116,0.5593223900536602,0.9049636803874092,-0.08627594180958453,0.6765498557021369,False,False,-0.14041098462951385,0.8512273157616048,-0.27034885211852233,0.7082013321783569,0.3641304048535283,1.200132175840508,,,1.1195388349514563,65.0,12.0,12.0,15.0,15.0,81.0,81.0,63.0,55.0,48.0,67.0,61.53846153846154,AAME
2025-12-16,47.824710845947266,48.673022933477256,47.410538953053354,47.65505071270839,232100.0,0.005455315805137806,46.98903789139508,46.17089922390587,44.96681381225586,44.79426523844401,45.64633934020996,46.14240734100342,38.04565069198608,41.37913121403713,49.27179370683475,41.37913121403713,54.86950410088253,41.37913121403713,54.86950410088253,34.2576572399158,54.86950410088253,28.901400548819616,54.86950410088253,22.53870626972948,54.86950410088253,243142.5,239304.0,261010.66666666666,10976676.65304184,1,False,103,103,42357490.84472656,102,0.033556667636934545,1.5711191271455849,0.032851617905364165,1.4526775673847527,0.16515828298378243,1.6511568486235983,-0.6479536454100756,48.74288137248815,47.176003636194686,227100.0,True,True,False,0.02639815187781499,0.12257517182408709,0.16503314611187983,0.7427306254041265,1.1555594557550228,0.0477228083834178,0.8716082208072671,False,False,0.09179359158623979,1.0811731091411367,-0.008487004353670669,0.962365133567837,0.5277139840490663,1.3440494407392394,,,0.9315423890722219,40.0,75.0,75.0,50.0,50.0,87.0,87.0,63.0,55.0,48.0,74.0,96.15384615384616,AAMI
2025-12-16,28.959999084472656,30.11400032043457,27.770000457763672,29.31999969482422,4068200.0,-0.031438145352853386,29.843246678141785,28.49089144407975,25.70179992675781,26.221499951680503,28.78949996948242,26.955850048065187,22.829275045394898,18.5,37.04999923706055,18.5,38.9900016784668,18.5,38.9900016784668,18.5,38.9900016784668,15.0600004196167,38.9900016784668,9.711000442504883,38.9900016784668,5389137.5,5421244.0,4848356.888888889,137342746.37325287,-1,False,187,187,433973148.35357666,5,0.09594678218467667,2.738785879952567,0.0945713386234535,0.06262222161411245,-0.3432179714881169,-2.3512888567199433,-5.8981740583033515,33.900001525878906,29.690000534057617,4421900.0,False,True,True,0.08093922433608328,0.42196131559639555,0.6405386679382324,0.6587600978948012,1.0116294341298786,0.005922267325621178,0.742754496993688,False,False,0.34917302020056784,1.3360488651525162,-0.017305742815227232,0.9538056427142416,0.7258639987732953,1.518377501654612,,,1.1115389447403166,64.0,96.0,96.0,48.0,48.0,91.0,91.0,95.0,92.0,87.0,82.0,80.76923076923077,AAOI
2025-12-16,77.91752624511719,79.15510234953412,76.21086684887848,77.85764586386132,1036900.0,0.016139543593144845,82.2237775472394,86.20543379982277,89.15144165039062,90.73450826009115,94.90540496826172,89.88248786926269,86.86816268920899,75.34256006344371,115.69033558104893,75.34256006344371,115.69033558104893,61.73725204203787,115.69033558104893,61.73725204203787,115.69033558104893,61.73725204203787,115.69033558104893,61.73725204203787,128.55030272805433,1002757.5,994070.0,1051522.2222222222,77651051.34521484,1,False,127,127,251345931.7565918,40,0.04719386635377676,3.8503223362149464,0.04941535648991721,-3.622315484937313,0.3214222700429091,-6.7181056646710156,-6.313817717546979,79.03533824617304,75.34256006344371,1423600.0,False,True,False,0.037786562825332784,0.20379148051961246,0.25628857268830174,0.7951641322981019,1.0601366100978804,-0.17899801100712465,0.6061247977762464,True,False,-0.1689384245969604,0.8229773780415729,-0.029396086243117514,0.9420707234353692,0.07470312511674049,0.9455003681025909,,,0.9536246394116465,44.0,9.0,9.0,44.0,44.0,53.0,53.0,20.0,16.0,68.0,61.0,7.6923076923076925,AAON
