date,close,high,low,open,volume,price_chg_pct0,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,adr_pct,inside_day,tight_day,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,ticker
2026-03-10,6781.47998046875,6845.080078125,6759.740234375,6796.56005859375,3146682000.0,-0.0021351198877325173,6852.531118869366,6868.87318359375,6885.431298828125,6897.162587890625,6841.074282226563,6591.490483398437,6636.0400390625,7002.27978515625,6636.0400390625,7002.27978515625,6521.919921875,7002.27978515625,6521.919921875,7002.27978515625,6289.3701171875,7002.27978515625,4835.0400390625,7002.27978515625,5759417300.0,5485081240.0,5292358380.952381,39080120224863.58,0.012738092302606807,False,True,-0.021756102371217168,0.49450115771940584,-0.01294246668882637,0.496743308517278,0.044083675116055376,0.5107832364332034,1.0882515667738226,56.0,50.0,50.0,46.0,46.0,60.0,60.0,16,11,15,14,0.0,SPX
2026-03-10,115.43000030517578,116.90499877929688,114.45500183105469,115.51000213623047,1946586.0,-0.010373791930764042,122.20958266579679,123.9659994506836,125.71599960327148,132.0041520690918,138.4272324371338,129.59436252593994,113.31999969482422,137.85000610351562,113.31999969482422,150.10000610351562,113.31999969482422,159.9840706069874,113.31999969482422,159.9840706069874,112.13401300032655,159.9840706069874,95.86316919386914,159.9840706069874,2358004.65,2263193.72,2019804.3095238095,342168947.4820808,0.028506518060346764,False,True,-0.10919896068783486,0.45029889407464957,-0.20519416101708987,0.3999913568976885,-0.09569576834152405,0.44240078949171835,1.1674421323300992,64.0,24.0,24.0,22.0,22.0,38.0,38.0,14,9,7,5,0.0,A
2026-03-10,61.310001373291016,62.209999084472656,60.71440124511719,61.540000915527344,3947058.0,0.002452608342922602,61.20379779131896,60.971200408935545,60.65366694132487,60.67140014648437,50.81775749206543,40.73202733039856,55.040000915527344,68.4000015258789,44.5,68.4000015258789,35.119998931884766,68.4000015258789,30.72717667576929,68.4000015258789,28.659436856231288,68.4000015258789,21.32615460391295,68.4000015258789,7890781.45,7798813.16,6681394.277777778,431011298.36890066,0.06257328831825193,False,True,0.036342148942263064,0.523869756496897,0.40073111108264103,0.7049273046203672,0.9187033129286686,0.9386618249958539,1.1810082030699232,65.0,75.0,75.0,93.0,93.0,95.0,95.0,60,85,91,93,73.68421052631578,AA
2026-03-10,10.329999923706055,10.34000015258789,10.329999923706055,10.34000015258789,3713.0,-0.0009671401096965626,10.341985178281735,10.343919830322266,10.35093323389689,10.335659999847412,10.302510032653808,10.215340023040772,10.329999923706055,10.390000343322754,10.289999961853027,10.390000343322754,10.220000267028809,10.390000343322754,10.097000122070312,10.390000343322754,10.097000122070312,10.390000343322754,9.850000381469727,10.390000343322754,10195.325,12294.26,53517.72844827586,35118.01410531998,0.0001742275712712793,False,False,0.0,0.5054988422805942,0.0009690144551894875,0.5037443544914397,0.018135227372276574,0.4980888208084098,0.1905036946748149,4.0,60.0,61.0,50.0,50.0,54.0,54.0,0,1,3,7,94.73684210526315,AACB
2026-03-10,0.9573000073432922,0.9649999737739563,0.949999988079071,0.949999988079071,840.0,0.007684230900867783,0.9668259549857734,0.9350919961929322,0.9655766606330871,0.9513460004329681,1.0432730007171631,1.2174864995479584,0.8299999833106995,1.149999976158142,0.7400000095367432,1.3200000524520874,0.7400000095367432,1.409999966621399,0.7400000095367432,2.5799999237060547,0.7400000095367432,2.5799999237060547,0.7400000095367432,2.5799999237060547,13691.0,15322.8,83307.30158730158,8643.556606650352,0.06664469566725262,True,True,0.07561800306756306,0.5437236552868178,-0.0882856658883624,0.4588263393623958,-0.5352912456630385,0.2273433127978859,0.16434333772835705,3.0,82.0,82.0,34.0,34.0,9.0,9.0,70,79,69,66,57.89473684210527,AACG
2026-03-10,11.109999656677246,11.600000381469727,10.885000228881836,11.390000343322754,128746359.0,-0.028846148235173064,12.806163726093299,13.400800018310546,13.417000007629394,14.204199981689452,13.957200002670287,12.9594499874115,10.430000305175781,15.380000114440918,10.430000305175781,16.5,10.430000305175781,16.5,10.430000305175781,16.5,10.430000305175781,16.5,8.5,16.5,65863178.975,63093693.18,64985804.202380955,961549655.9647303,0.05042776764020651,False,False,-0.270997386907303,0.36850997693788623,-0.24983123957502318,0.3775274484251686,-0.14208495596049775,0.41970642126027113,1.0135010220060783,47.0,5.0,5.0,18.0,18.0,33.0,33.0,41,32,24,22,0.0,AAL
2026-03-10,2.690000057220459,2.740000009536743,2.619999885559082,2.740000009536743,6782.0,-0.028880839081918075,2.6909727122366816,2.6771999835968017,2.6869999885559084,2.7573999977111816,2.743399999141693,2.636549999117851,2.440000057220459,3.0899999141693115,2.299999952316284,3.2200000286102295,2.1700000762939453,3.240000009536743,2.1700000762939453,3.4600000381469727,2.1700000762939453,3.7100000381469727,1.2309160490665443,3.7100000381469727,12987.05,15491.64,23064.214285714286,33346.37879486084,0.05310099633085619,True,False,0.07600002288818364,0.5439167658638697,0.11618255660487198,0.561726340527694,-0.1645962629442962,0.40869351251399866,0.5630822641135463,13.0,82.0,83.0,77.0,77.0,31.0,31.0,56,61,63,59,68.42105263157895,AAME
2026-03-10,51.560001373291016,52.755001068115234,50.790000915527344,51.790000915527344,167029.0,0.0,53.045923160946906,52.72079971313477,53.17599970499675,52.503999862670895,49.28109439849854,45.24974765777588,45.849998474121094,57.025001525878906,45.849998474121094,57.025001525878906,41.46157433250175,57.025001525878906,41.46157433250175,57.025001525878906,40.88822113133655,57.025001525878906,22.58361305311396,57.025001525878906,272033.225,255638.58,269590.19444444444,14549604.851380348,0.04095787926271588,False,True,0.011377046611665165,0.5112499261713633,0.1024044981796981,0.5547924404295854,0.15008166462239214,0.5626392298040808,1.0090620156292776,47.0,68.0,68.0,75.0,75.0,74.0,74.0,63,51,64,59,31.57894736842105,AAMI
2026-03-10,120.48999786376953,127.38999938964844,112.01000213623047,112.0999984741211,13472819.0,0.08922432536725333,78.1879552599531,64.77480010986328,60.97766672770182,51.104900131225584,40.22510005950928,32.27447507858276,35.099998474121094,127.38999938964844,26.799999237060547,127.38999938964844,18.5,127.38999938964844,18.5,127.38999938964844,18.5,127.38999938964844,9.711000442504883,127.38999938964844,7312817.975,6792140.38,5321797.694444444,787151223.2388058,0.12968138997488077,False,False,1.7198645584393115,1.3748883854510914,3.531402676657855,2.280458718830783,4.099026751715746,2.4945293648148934,1.3741255107525097,78.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,100.0,AAOI
2026-03-10,90.54000091552734,92.70999908447266,88.7699966430664,90.33000183105469,609307.0,0.0023247988510552986,95.7473591699175,97.9336001586914,96.86233342488607,92.1802000427246,92.01466766357422,88.1245838546753,84.58000183105469,112.94000244140625,73.19000244140625,112.94000244140625,73.19000244140625,115.91673122891665,73.19000244140625,115.91673122891665,61.858060453000576,115.91673122891665,61.858060453000576,115.91673122891665,946507.675,981408.14,1030572.25,93775959.57577248,0.05226512767089586,False,True,-0.061080570061268546,0.4746226848287842,0.03438823464193175,0.5205628006745522,0.12062663446725641,0.5482293352808228,0.9184292270629255,35.0,36.0,36.0,63.0,63.0,71.0,71.0,44,73,63,59,10.526315789473683,AAON
