date,close,high,low,open,volume,price_chg_pct0,ema10,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,adr_pct,atr14,atr_pct,atr_multi_50sma,vars_norm_change,vars,vars_20ema,previous_session_high,previous_session_low,previous_session_volume,inside_day,tight_day,close_to_ma,range_pct,range10_pct,range20_pct,range_contraction_10_20,vol_dry_10_50,dist_sma50_pct,close_vs_252h,nr7,nr20,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,perf_12mo,rela_perf_12mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,coiled_theme_score,coiled_is_candidate,coiled_flags,ticker
2026-04-02,12.90999984741211,13.229999542236328,12.760000228881836,12.899999618530272,3179300.0,-0.0084485872875658,12.526425420307207,12.317513623682618,12.146188888549805,12.189510345458984,12.29859790802002,11.12607328414917,10.397998571395874,10.31999969482422,13.625675733703543,10.31999969482422,14.281137512893093,8.036686489816114,14.281137512893093,7.189682511486351,14.281137512893093,7.189682511486351,14.281137512893093,7.189682511486351,14.750057234042805,7414862.5,7242812.0,5213600.0,89246659.32282925,0.0763415559949105,0.8092857088361468,0.0626867326414704,0.7930408798494859,-0.1359230851978802,13.246583413156891,10.65266271320914,13.5,12.6899995803833,5354900.0,True,True,True,0.0364058341525624,0.2556158194995153,0.2556158194995153,1.0,0.9954269142979274,0.0497131416088811,0.8752508307300746,True,True,0.0084848481236472,1.0524248788642507,0.2999369770756153,1.351836203099383,0.4372906247451822,1.465350063176459,-0.1117027063667475,0.7601513551816621,1.4222154557311646,79.0,75.0,75.0,89.0,89.0,90.0,90.0,84.0,76.0,89.0,90.0,84.61538461538461,90.0,True,inside; tight; NR20; volDry=1.00; 50SMA=+5.0%; 252H=0.88x; prior=2.1x; blind=1m,HUN
2026-04-02,11.210000038146973,11.479999542236328,11.149999618530272,11.210000038146973,641400.0,0.0099098786393627,11.704063313587389,11.81065917167274,12.18560001373291,12.388666693369547,10.993600025177004,8.953500027656554,7.315400004386902,9.829999923706056,14.5,7.409999847412109,14.5,5.829999923706055,14.5,5.5,14.5,5.369999885559082,14.5,3.0799999237060547,14.5,1297930.0,1232822.0,800925.0,12988865.258402824,0.0482003696294117,0.5714282308306012,0.0509748643074098,0.3861546526630569,0.1924995139238321,16.97290592294946,17.91800596335511,11.619999885559082,11.100000381469728,712000.0,True,True,False,0.0294379948780628,0.1507582136157298,0.1641390894426552,0.9184784326977748,0.8190476808493035,0.0196841810211743,0.7731034509066878,True,True,-0.1039168798521325,0.9351257690470464,0.6558345745538421,1.7219428046897869,0.8257329449362572,1.861375730242448,1.1557693171783343,1.844777620800368,1.6205387520679215,86.0,27.0,27.0,96.0,96.0,96.0,96.0,66.0,91.0,94.0,94.0,3.8461538461538463,100.0,True,inside; tight; NR20; volDry=0.82; 50SMA=+2.0%; 252H=0.77x; prior=4.7x; blind=1m/RS,OIS
