date,close,high,low,open,volume,price_chg_pct0,ema10,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,adr_pct,atr14,atr_pct,atr_multi_50sma,vars_norm_change,vars,vars_20ema,previous_session_high,previous_session_low,previous_session_volume,inside_day,tight_day,close_to_ma,range_pct,range10_pct,range20_pct,range_contraction_10_20,vol_dry_10_50,dist_sma50_pct,close_vs_252h,nr7,nr20,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,perf_12mo,rela_perf_12mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,coiled_theme_score,coiled_is_candidate,coiled_flags,ticker
2026-05-29,158.41000366210938,169.0,153.10000610351562,168.0,11783678.0,-0.0627736382804026,173.4951458123574,171.65609079170878,173.10919982910156,169.61133321126303,147.97360031127928,103.37575023651124,65.94900012016296,132.6300048828125,233.6699981689453,78.57499694824219,233.6699981689453,34.540000915527344,233.6699981689453,25.799999237060547,233.6699981689453,18.5,233.6699981689453,15.0600004196167,233.6699981689453,12033146.95,12008993.56,7121076.103174604,2173166734.2537107,0.1386441541725038,23.788214547293528,0.1501686383268704,0.4696641077050837,-0.4460192079257458,7.28165494872918,10.253684625496089,183.2400054931641,166.69000244140625,10018400.0,False,False,False,0.1003724103838749,0.2999178928634796,0.5687140600668994,0.5273614878243023,0.8660357546232209,0.070528819525077,0.6779218765927222,False,False,0.0365111677301626,0.9757827791116256,0.8806838103855956,1.7067144493829642,5.9692039970241,6.220636348286348,7.97507122299305,6.972260574280577,1.6897933368013824,89.0,62.0,62.0,96.0,96.0,99.0,99.0,70.0,94.0,99.0,99.0,15.384615384615383,69.0,False,volDry=0.87; 50SMA=+7.1%; 252H=0.68x; prior=15.5x; blind=1m/RS,AAOI
2026-05-29,140.1999969482422,142.9499969482422,137.89010620117188,142.25999450683594,988908.0,-0.0144805120071529,136.20956721133703,128.1587153977439,120.78999969482422,116.76466649373371,104.21720016479492,98.4919729614258,93.93610748291016,85.62999725341797,149.0,76.83999633789062,149.0,76.83999633789062,149.0,73.0979416440298,149.0,73.0979416440298,149.0,61.78025587261198,149.0,1159992.7,1081138.16,1092304.0,192724575.6724365,0.066346031935869,8.445704868861608,0.060240406937951,5.731491037775848,-0.2439106730083283,1.4225583706956346,2.6114722654709075,143.33999633789062,132.6300048828125,930800.0,True,False,True,0.0360905196662613,0.1369471994734085,0.4315977421780474,0.3173028635004155,0.9392793979263484,0.3452673524768366,0.9409395768338402,False,False,0.6213715157745914,1.526376611165306,0.387120322836975,1.2588071875480424,0.4927326301615871,1.3323970515745172,0.4500891574348193,1.1264979642359727,1.0619687376408034,61.0,96.0,96.0,89.0,89.0,87.0,87.0,94.0,91.0,89.0,89.0,76.92307692307693,68.0,False,inside; volDry=0.94; 50SMA=+34.5%; 252H=0.94x; prior=2.4x; blind=VARS,AAON
2026-05-29,6.170000076293945,6.239999771118164,5.53000020980835,5.670000076293945,9246968.0,0.0767888404460432,5.265895893033302,4.91769270810658,4.737199983596802,4.615666667620341,4.161999998092651,3.903299994468689,4.173450001478195,3.759999990463257,6.239999771118164,3.220000028610229,6.239999771118164,2.744999885559082,6.239999771118164,2.744999885559082,6.239999771118164,2.744999885559082,6.239999771118164,1.9800000190734863,6.514999866485596,7472736.7,6430267.36,5382245.507936508,46629332.46282349,0.0983321742446119,0.4914286136627197,0.0796480725423102,6.057401757618621,0.895348876698585,2.607994041870848,0.868514489239963,5.925000190734863,5.369999885559082,7675400.0,False,False,False,0.1150728610260051,0.372771423899109,0.372771423899109,1.0,1.3316657489650634,0.4824603746087252,0.9470453112414636,False,False,0.6151832942720059,1.5205509527801924,0.7091413450387833,1.551040219258043,0.7044199644611411,1.5213468838334014,2.024509897877373,2.349582593112767,1.388405023327329,82.0,96.0,96.0,95.0,95.0,92.0,92.0,94.0,92.0,94.0,93.0,100.0,32.0,False,volDry=1.33; 50SMA=+48.2%; 252H=0.95x; prior=3.3x,ABCL
2026-05-29,6.75,7.340000152587891,5.849999904632568,5.96999979019165,9544271.0,0.1101973823521937,5.575780389944559,5.2656649416362775,5.287000026702881,5.041833360989888,4.223700027465821,3.5406500196456907,3.420075013637543,3.3299999237060547,7.340000152587891,2.240000009536743,7.340000152587891,2.240000009536743,7.340000152587891,2.240000009536743,7.340000152587891,2.240000009536743,7.340000152587891,2.240000009536743,7.340000152587891,4856834.275,4808195.42,4571217.742063492,27557287.900400065,0.1117096790902094,0.5735000201633998,0.0849629659501333,7.039830233583365,1.168265131190494,-0.670596776434845,-0.7450979657548522,6.175000190734863,5.119999885559082,7735500.0,False,False,False,0.2207407774748625,0.4222222787362558,0.4222222787362558,1.0,0.8945325063347778,0.5981248564306625,0.9196185094928272,False,False,0.4331210075012255,1.3491555547492675,1.4635036410606563,2.2356215526966863,1.198697116214615,1.962533340369619,1.4635036410606563,1.9137663517544616,1.062481498159302,61.0,94.0,94.0,98.0,98.0,96.0,96.0,97.0,98.0,97.0,96.0,100.0,52.0,False,volDry=0.89; 50SMA=+59.8%; 252H=0.92x; prior=3.3x; blind=VARS,ABSI
2026-05-29,86.55999755859375,94.21160125732422,86.06999969482422,93.0,2240510.0,-0.0678440987545666,78.80954789998052,70.79029781191043,64.39359924316406,62.32899932861328,55.175099487304685,55.21999969482422,45.17522487640381,47.5,94.21160125732422,37.15999984741211,94.21160125732422,37.15999984741211,94.21160125732422,34.68000030517578,94.21160125732422,28.459999084472656,94.21160125732422,21.87299919128418,94.21160125732422,1478100.25,1395822.2,1405475.0396825396,135094267.54372406,0.0861282050709293,6.363043648856027,0.0735102105860017,7.738021476132628,-0.9900926976809992,3.467099453986888,4.838557542944851,93.9000015258789,87.00900268554688,2222500.0,False,False,False,0.0940573219978296,0.403900210760267,0.5168854124139137,0.781411510288145,1.4660398724135495,0.5688235882295138,0.9187827868689832,False,False,0.7792393595825271,1.6749950999565144,0.5545976487817563,1.410792316869368,1.615105786976692,2.3342152303229438,2.811536814097751,2.960982391791023,1.0516730701484849,60.0,97.0,97.0,93.0,93.0,97.0,97.0,96.0,95.0,94.0,94.0,88.46153846153845,32.0,False,volDry=1.47; 50SMA=+56.9%; 252H=0.92x; prior=4.3x,ACMR
2026-05-29,6.570000171661377,6.744999885559082,6.159999847412109,6.170000076293945,3347147.0,0.0412044740474761,6.089718606577963,5.870068287500757,5.748400001525879,5.628666655222575,5.183199987411499,6.013999996185302,7.536199984550476,4.764999866485596,6.744999885559082,4.065000057220459,6.744999885559082,4.065000057220459,8.800000190734863,4.065000057220459,9.06999969482422,4.065000057220459,9.640000343322754,4.065000057220459,17.15999984741211,3219423.675,3162334.94,3094287.0912698414,24347921.23690565,0.0648156474464545,0.3766428061894008,0.0573276706770858,4.667148599508525,0.6903098230186048,-11.486216616309886,-10.063699832343625,6.514999866485596,6.010000228881836,3771300.0,False,False,False,0.0890410993701757,0.1742770092861312,0.2656011932976583,0.6561604905547981,0.8744408016438638,0.2675567579136471,0.3828671462751904,False,False,0.2586207731284529,1.1848791543079922,0.3518518500349141,1.2268011630336897,-0.1343873465639831,0.7726365217318892,-0.6070573898640159,0.3052564375853919,1.0404411678810337,59.0,89.0,89.0,88.0,88.0,28.0,28.0,87.0,86.0,83.0,80.0,92.3076923076923,47.0,False,volDry=0.87; 50SMA=+26.8%; 252H=0.38x; prior=4.2x; blind=VARS,ACVA
2026-05-29,26.71999931335449,27.46999931335449,26.649999618530277,27.32999992370605,1341026.0,-0.0176471116221059,27.72112533749481,28.242430918396057,29.303586578369146,29.37008959452311,27.755554924011232,23.67321273803711,19.36875665187836,25.662138734049723,34.27607547663534,19.61023012309649,34.27607547663534,16.76181518996688,34.27607547663534,12.270086441543006,34.27607547663534,11.514944624004572,34.27607547663534,11.514944624004572,34.27607547663534,1766372.425,1682569.56,907620.9682539684,70568525.23784503,0.0623521597148482,1.6651882843056875,0.0623199224213092,-0.598682560293381,-0.2882565618008182,2.6032086540608805,8.488036352995264,28.059999465942383,27.1200008392334,1198303.0,False,False,False,0.0306886121218718,0.1862619426210944,0.322377880387161,0.5777751947416567,0.9562243001709836,-0.0373098507124742,0.7795524703978572,False,False,-0.1277344273169981,0.821160206599523,0.2966984438109914,1.1767496260261172,1.1723635292247692,1.939028264541771,1.0983933908204375,1.6301314100624158,1.9461564758668488,91.0,12.0,12.0,86.0,86.0,96.0,96.0,25.0,74.0,83.0,92.0,0.0,70.0,False,volDry=0.96; 50SMA=-3.7%; 252H=0.78x; prior=3.0x; blind=1m/RS,ADEA
2026-05-29,16.549999237060547,17.057600021362305,16.15999984741211,17.0,3184714.0,-0.0218676617946234,16.337410114077613,16.00786046791797,16.085600051879883,16.26400000254313,15.144999980926514,12.467799978256226,10.698999960422515,14.100000381469728,19.979999542236328,9.25,19.979999542236328,9.130000114440918,19.979999542236328,8.229999542236328,19.979999542236328,7.110000133514404,19.979999542236328,7.110000133514404,19.979999542236328,2794892.85,2709576.28,1669070.2936507936,49790557.10237255,0.0717590136907402,1.25268588747297,0.0756909936689193,1.225639109185143,-0.2953660154819794,7.036374472510559,8.420304161416707,19.059999465942383,16.31999969482422,5734500.0,False,False,True,0.0542356625576267,0.3552869747328732,0.3552869747328732,1.0,1.0468357805376125,0.0927698420537126,0.8283283091210788,False,False,-0.014294321940438,0.927953943833884,0.6225489751507063,1.4724579248403575,1.1493506035086547,1.918487175164676,1.0306748480615369,1.5775244374719342,1.674520756035188,88.0,35.0,35.0,94.0,94.0,96.0,96.0,66.0,90.0,89.0,90.0,53.84615384615385,53.0,False,volDry=1.05; 50SMA=+9.3%; 252H=0.83x; prior=2.8x; blind=1m/RS,ADTN
2026-05-29,1.2200000286102295,1.3698999881744385,1.0800000429153442,1.2699999809265137,661077.0,-0.0317460017109371,1.826475267533398,1.8340825590442749,1.635199990272522,1.473999991019567,1.3685999953746797,3.085199994444847,9.932100019156932,0.4799999892711639,5.889999866485596,0.4799999892711639,5.889999866485596,0.4799999892711639,10.4399995803833,0.4799999892711639,22.3799991607666,0.4799999892711639,23.700000762939453,0.4799999892711639,50.52000045776367,14235864.425,11469853.54,2684852.26984127,54340872.533309184,0.5711595580184867,1.0814214178494044,0.886410977449986,-0.1224918100760415,-0.0369883203650379,-13.415322932640471,-13.22440438787175,1.7100000381469729,1.2300000190734863,1371100.0,False,True,False,0.2376229003775807,3.2950817765935887,4.434426024872529,0.7430683831710347,0.157971302221179,-0.108578085099122,0.024148852287327,False,False,1.3921569635757178,2.252002335006984,-0.661111094186335,0.3075405813001486,-0.9364583343681362,0.0567166056595577,-0.9100294991993284,0.0698933479183696,5.302289658507592,98.0,99.0,99.0,1.0,1.0,1.0,1.0,98.0,96.0,96.0,94.0,46.15384615384615,94.0,False,tight; volDry=0.16; 50SMA=-10.9%; 252H=0.02x; prior=105.3x; blind=RS/VARS,AEHL
2026-05-29,92.33000183105467,101.5,90.79000091552734,101.0,1871780.0,-0.0766076227259364,96.33830773812556,93.4014644914062,93.7632000732422,93.489333597819,76.31020015716553,53.99170003890991,39.32945000648498,76.70999908447266,112.0,29.1299991607666,112.0,22.65999984741211,112.0,19.899999618530277,112.0,18.700000762939453,112.0,9.380000114440918,112.0,3628054.5,3268117.6,1823343.174603175,247141546.24276733,0.1229421863124415,11.27071271623884,0.1220698851155876,1.719752726533003,-0.6796372355120297,6.509843419757106,9.350008866361254,104.91999816894533,98.3000030517578,1577100.0,False,False,True,0.1159969551833194,0.3816743979736037,0.3816743979736037,1.0,0.7156039917290614,0.2099300177551022,0.8243750163487026,False,False,0.1285906929031055,1.0624674360355768,1.466737939574299,2.2385566680926763,3.2944186898164967,3.833151821648471,8.177932204755573,7.129852596679148,1.989781490689264,91.0,80.0,80.0,98.0,98.0,99.0,99.0,71.0,98.0,98.0,98.0,23.07692307692308,56.0,False,volDry=0.72; 50SMA=+21.0%; 252H=0.82x; prior=11.9x; blind=RS,AEHR
