date,close,high,low,open,volume,price_chg_pct0,ema10,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,price_up_down,highest_volume,days_since_highest_volume,days_since_vol_max,up_dollar_vol_max,days_since_up_vol_max,adr_pct,atr14,atr_pct,atr_multi_50sma,vars_norm_change,vars,vars_20ema,previous_session_high,previous_session_low,previous_session_volume,inside_day,tight_day,close_to_ma,range_pct,range10_pct,range20_pct,range_contraction_10_20,vol_dry_10_50,dist_sma50_pct,close_vs_252h,nr7,nr20,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,perf_12mo,rela_perf_12mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,ticker
2025-12-31,13.9995756149292,14.214353184022782,13.98004995817771,14.185064698895548,5820800.0,-0.0110344605497605,13.737135013534104,13.638448434927511,13.5766593170166,13.547241401672364,13.608878192901612,13.3108943939209,12.105153980255126,12.964739374431057,14.214353184022782,12.896400748920865,14.460074571927638,11.88618167756293,14.951718237325778,11.812695125874376,14.951718237325778,9.2732513148132,14.951718237325778,8.941856200497051,14.951718237325778,7531167.5,7621366.0,13216265.10638298,93318864.88119124,-1,False,306,306,884606969.4890976,175,0.0224200019859075,0.2970621185795311,0.0212193659829761,1.352962673934679,-0.5258205366499606,-3.2192526061614317,-5.631632747321995,14.21435301606684,13.765273157469045,8104100.0,False,False,False,0.016736452038961,0.0836821091501585,0.0836821091501585,1.0,0.8136153020337824,0.0287090101395259,0.9363188492932116,False,False,0.0250178579782742,1.0200960177750713,-0.0551525260264604,0.9263107956864716,0.3224896279167148,1.2030820619913238,0.0,0.0,0.569840831685702,12.0,66.0,66.0,40.0,40.0,83.0,83.0,47.0,39.0,60.0,54.0,96.15384615384616,AES
2025-12-31,76.48999786376953,77.27999877929688,74.99099731445312,75.5,1261400.0,0.0133809547153811,75.65347597186168,74.31426234602654,74.24140014648438,73.02950007120768,68.63490013122559,60.35570014953613,49.64137500762939,64.33999633789062,78.44000244140625,52.75,78.44000244140625,46.810001373291016,78.44000244140625,42.09000015258789,78.44000244140625,31.770000457763672,78.44000244140625,28.325000762939453,78.44000244140625,1975265.0,2260370.0,2708450.638297872,130222726.83448792,1,False,147,147,539421019.6548462,65,0.0301241160697931,2.0542139325823103,0.0268559810426575,4.261530147201772,0.4916695826156207,7.051821343920806,5.050794647536198,75.91000366210938,74.47000122070312,1309600.0,False,False,True,0.0299255004415154,0.0648450676297119,0.1057655143577548,0.6131021819680433,0.7338311869295735,0.1144475728459644,0.9751401769894978,False,False,0.0656171519165744,1.0605003656101677,0.4302542729709795,1.4021945447533966,0.7858976090052145,1.6246489443792278,0.0,0.0,0.7292970276325054,20.0,80.0,80.0,94.0,94.0,93.0,93.0,78.0,89.0,90.0,89.0,96.15384615384616,BBIO
2025-12-31,130.66000366210938,132.3000030517578,129.3000030517578,132.10000610351562,2363000.0,-0.0129929079714548,126.3381849173848,124.46624071128872,122.92240020751952,121.54333318074544,122.35980026245116,118.11060035705566,102.97185028076171,108.01000213623048,135.1300048828125,108.01000213623048,146.5,88.66000366210938,149.50999450683594,84.63999938964844,149.50999450683594,81.16999816894531,149.50999450683594,74.70999908447266,149.50999450683594,3131125.0,3138734.0,4620417.872340426,312896464.28009033,-1,False,105,105,2740777152.4108887,105,0.0235245249581255,3.7550021580287383,0.0287387268696186,2.3603828515096885,-0.4580559872716752,7.361922291879524,4.031819229769081,135.1300048828125,132.1199951171875,5125500.0,False,False,False,0.0229603544766314,0.1201592234624253,0.1390632579907774,0.8640616162638317,0.6605497630573346,0.0678343980772686,0.8739215334272205,False,False,0.0914710939886476,1.0862301645070649,-0.04933060723851,0.932018496001538,0.5115687178592787,1.37508920413117,0.0,0.0,0.6776713895823367,17.0,86.0,86.0,42.0,42.0,89.0,89.0,80.0,71.0,86.0,83.0,96.15384615384616,BIDU
2025-12-31,288.8500061035156,291.6400146484375,286.69000244140625,287.7200012207031,631200.0,0.0029165525829264,282.93329862712443,277.59860936060335,268.7444006347656,271.2386678059896,272.8520001220703,272.99879989624026,259.45425025939943,240.4900054931641,298.0199890136719,240.4900054931641,298.0199890136719,240.4900054931641,309.0,240.4900054931641,309.0,218.5200042724609,309.0,212.9199981689453,309.0,1075287.5,1041328.0,1116738.2978723403,237869246.38763428,1,False,36,36,956809017.3339844,300,0.0318565445527481,7.5785675048828125,0.0262370342556505,2.2347243995835164,0.1108384054571555,-3.615034535422195,-6.299412421663973,290.3999938964844,285.1499938964844,408800.0,False,True,False,0.0171369641766852,0.10701056953079,0.1646529749434682,0.6499157975586586,0.6597921116113271,0.0586325406238108,0.9347896637654228,False,False,0.1914780135715927,1.1857568796978908,0.1433717314675449,1.120940265508696,0.1922156494917326,1.0845705188541317,0.0,0.0,0.962882263506755,47.0,94.0,94.0,83.0,83.0,75.0,75.0,79.0,69.0,64.0,57.0,92.3076923076923,BURL
2025-12-31,18.850000381469727,19.09000015258789,18.770000457763672,19.01000022888184,657100.0,-0.0063257214669633,18.74443133202785,18.28700650410943,18.070799865722652,17.582999897003173,16.96539991378784,15.880599918365478,13.929799981117249,14.619999885559082,19.3799991607666,14.390000343322754,19.3799991607666,13.579999923706056,19.3799991607666,13.039999961853027,19.3799991607666,11.899999618530272,19.3799991607666,7.329999923706055,19.3799991607666,1134835.0,1258282.0,1460235.744680851,21834825.661649704,-1,False,187,187,45481855.45549393,245,0.0306768898026721,0.484285763331822,0.0256915519114733,4.323792603713045,-0.2477853799772862,2.5435118664659777,-0.2178084529800453,19.280000686645508,18.8799991607666,634600.0,False,False,True,0.0169761107877106,0.0795755952065952,0.1315649597903596,0.6048388213198548,0.7546956882479444,0.1110849421327382,0.9726522805857588,False,False,0.1160450599555698,1.110686133375003,0.2516600170154237,1.2271040757663807,0.332155539904363,1.2118752389506358,0.0,0.0,0.7771587595590803,24.0,89.0,89.0,90.0,90.0,84.0,84.0,88.0,82.0,82.0,79.0,92.3076923076923,CSTM
2025-12-31,86.56979370117188,87.44444172064041,86.11259477415516,86.17222710895454,3103700.0,0.0,84.98188917714448,84.17405654426062,83.28785217285156,82.7735610961914,84.64611297607422,88.33130828857422,80.3485641670227,79.01558753147488,87.44444172064041,78.35200854102824,100.15112097074449,78.35200854102824,100.15112097074449,74.81936017302606,100.15112097074449,70.92187527789397,100.15112097074449,57.73465927341625,100.15112097074449,4280320.0,4826654.0,5487902.127659574,352460893.417511,-1,False,153,153,1837120734.5703125,153,0.0207910479298782,1.7869127900307618,0.0206412966189911,1.10100425904669,0.0,-6.037107230339705,-6.237774668014458,87.29535330068991,85.95357268703945,3458400.0,False,False,False,0.0153846612027588,0.0730195848065007,0.0777268422021393,0.9394384582947972,0.8845465202187686,0.0227261554897553,0.8643916599441769,False,False,0.0528224430386863,1.0477670932351204,-0.0019720656431088,0.9784479246195747,0.1570506113968335,1.052580531448439,0.0,0.0,0.7799556005976783,24.0,77.0,77.0,53.0,53.0,73.0,73.0,53.0,45.0,41.0,48.0,100.0,EBAY
2025-12-31,188.3600006103516,191.0500030517578,187.38999938964844,188.30999755859372,686700.0,-0.0012195542287778,185.9589572220336,180.4903314676501,177.2971984863281,172.99466552734376,165.49059967041015,156.7397998046875,131.30729974746703,144.19000244140625,192.4499969482422,137.77000427246094,192.4499969482422,137.77000427246094,192.4499969482422,127.87000274658205,192.4499969482422,113.41000366210938,192.4499969482422,52.380001068115234,192.4499969482422,1289767.5,1230254.0,1677354.8936170214,249275625.5775452,-1,False,272,272,795362682.5439453,209,0.0297396013863751,4.625714983258929,0.02455784119914,5.627186020958866,-0.0497211195180523,2.433305183283962,-0.8180719188612096,191.91000366210935,186.6000061035156,689700.0,True,True,False,0.0194308964230712,0.0882352679089667,0.1775854578458941,0.496860885903934,0.7852280911096408,0.1381915407007283,0.9787477453741368,False,False,0.1642252823215617,1.1586350082053454,0.2138162746527097,1.19000277839789,0.4335946532106576,1.3041554164484015,0.0,0.0,0.7689294048075693,23.0,93.0,93.0,88.0,88.0,87.0,87.0,89.0,86.0,81.0,81.0,100.0,FIVE
2025-12-31,196.18577575683597,200.3217663421742,193.84369927140736,198.04946095547396,1492300.0,-0.0041987560956586,179.67366322161394,175.35027341790965,173.8695391845703,171.4181386311849,169.6916946411133,165.54052612304687,139.36686515808103,148.99555718677493,200.3217663421742,148.99555718677493,200.3217663421742,144.69956874149958,200.3217663421742,109.05786197011494,200.3217663421742,107.63882173380836,200.3217663421742,80.61986813289408,200.3217663421742,1012572.5,1122370.0,1574350.2127659577,157712859.57572937,-1,False,187,187,1026063628.515625,154,0.0378578520522783,7.024858251362978,0.0358071742166975,4.360318620713126,-0.117754614122748,3.89278109200803,0.7660570198822141,199.2055742041358,176.0838429636638,3262400.0,False,False,False,0.0330200650163145,0.1977647441251938,0.1977647441251938,1.0,0.7900068604827285,0.1561306884921851,0.9793532641965952,False,False,0.1636223454917933,1.1580349665043843,0.1395701512613265,1.1172132673606472,0.7473989101955436,1.5896262924277835,0.0,0.0,0.6431685223461324,15.0,93.0,93.0,83.0,83.0,92.0,92.0,90.0,83.0,80.0,89.0,100.0,FTAI
2025-12-31,19.83850479125977,19.97842310405268,19.588649571990107,19.718573447262948,4319200.0,-0.0025125418505231,19.49945632418583,18.823873144118245,18.34337047576904,17.810679117838543,17.021536350250244,15.338311634063722,12.058112473487856,14.331695612664037,20.30823257227796,14.331695612664037,20.30823257227796,11.473351285561328,20.30823257227796,8.924828294185593,20.30823257227796,8.754926839662348,20.30823257227796,5.946553956533121,20.30823257227796,4894900.0,5266496.0,7102111.489361702,85166415.00015259,-1,False,140,140,349174083.4144592,140,0.0325978270302045,0.6396287043900907,0.0322417798680015,5.132916701473401,-0.0781244282629615,13.219477319765703,10.198458683590935,20.15831951708798,19.5886499122567,3451300.0,False,True,False,0.0196473240379635,0.0916876845130104,0.1743073743879949,0.5260115060245278,0.7634962601319739,0.1654943703696938,0.9768700806755876,False,False,0.1773427826319842,1.1716895220615409,0.2914769775826196,1.2661398793651413,0.8111314929115998,1.64760446133853,0.0,0.0,0.6892175668225008,18.0,94.0,94.0,92.0,92.0,93.0,93.0,92.0,87.0,92.0,94.0,96.15384615384616,HBM
2025-12-31,36.78829956054688,36.88666249293924,36.4341870002458,36.74895288666779,1311400.0,0.0008028147498737,36.22013599235292,35.85061507824018,35.73658493041992,35.29250221252441,34.87785820007324,34.37265289306641,33.51736640930176,32.017618014311914,37.64210528149326,32.017618014311914,37.64210528149326,31.611638575196668,37.64210528149326,29.17646393645868,37.64210528149326,29.17646393645868,37.64210528149326,27.62846932079186,47.19944529787107,1716272.5,1602772.0,1416582.1276595744,54906795.22008896,1,False,148,148,133267104.6043396,49,0.0246332190938711,0.7998428785342446,0.0217417735554166,2.519352495144064,0.0368953688766406,-1.5723833532254732,-3.651459550215341,36.82764386822726,36.15384987613829,1378500.0,False,True,False,0.0122994402594973,0.0617647857501434,0.0994119169913227,0.6213016268012883,0.8624869912875942,0.0547751914556962,0.7794222861811092,True,True,0.0628019557924433,1.0576986872460987,0.0322331217739477,1.0119820507570447,0.1304085670614492,1.0283439968412302,0.0,0.0,1.2115587698650152,73.0,80.0,80.0,66.0,66.0,69.0,69.0,70.0,58.0,56.0,65.0,92.3076923076923,KGS
