date,close,high,low,open,volume,price_chg_pct0,ema10,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,adr_pct,atr14,atr_pct,atr_multi_50sma,vars_norm_change,vars,vars_20ema,previous_session_high,previous_session_low,previous_session_volume,inside_day,tight_day,close_to_ma,range_pct,range10_pct,range20_pct,range_contraction_10_20,vol_dry_10_50,dist_sma50_pct,close_vs_252h,nr7,nr20,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,perf_12mo,rela_perf_12mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,coiled_theme_score,coiled_is_candidate,coiled_flags,ticker
2026-03-30,13.109999656677246,13.390000343322754,12.9399995803833,13.220000267028809,2570400.0,0.0314712523469504,12.350757365496415,11.414406908352296,10.648800086975095,10.280333423614502,9.030800046920776,7.796500029563904,6.785250010490418,7.639999866485596,13.390000343322754,6.090000152587891,13.390000343322754,5.96999979019165,13.390000343322754,5.239999771118164,13.390000343322754,5.239999771118164,13.390000343322754,2.7799999713897705,13.390000343322754,2956915.0,2774024.0,1503906.349206349,36425235.55199146,0.0404226650064074,0.5378572600228446,0.0410264892531023,11.009925392457523,0.7436910278263867,21.817031434771657,15.48924552434796,12.850000381469728,12.59000015258789,2497200.0,False,False,False,0.0343250018858891,0.1136537577278719,0.3882532636067178,0.2927309784136106,1.0469664285528892,0.4516985857911173,0.9790888215484522,False,False,0.4697308906441342,1.5937181834002196,1.042055997021922,2.230761278411604,1.08757949342128,2.186296340075102,2.197560966248884,2.869720825567638,1.9661563378334308,92.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.0,97.0,100.0,37.0,False,volDry=1.05; 50SMA=+45.2%; 252H=0.98x; prior=4.8x,SSL
