date,close,high,low,open,volume,price_chg_pct0,ema10,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,adr_pct,atr14,atr_pct,atr_multi_50sma,vars_norm_change,vars,vars_20ema,previous_session_high,previous_session_low,previous_session_volume,inside_day,tight_day,close_to_ma,range_pct,range10_pct,range20_pct,range_contraction_10_20,vol_dry_10_50,dist_sma50_pct,close_vs_252h,nr7,nr20,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,perf_12mo,rela_perf_12mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,coiled_theme_score,coiled_is_candidate,coiled_flags,ticker
2026-04-17,6.489999771118164,9.84000015258789,5.0,5.380000114440918,167170000.0,2.105263175906718,2.848577117020905,2.418376640103378,2.1335999822616576,2.084333316485087,1.9745999884605407,2.1137999904155733,2.3060499846935274,1.690000057220459,9.84000015258789,1.659999966621399,9.84000015258789,1.659999966621399,9.84000015258789,1.659999966621399,9.84000015258789,1.659999966621399,9.84000015258789,1.4299999475479126,9.84000015258789,4191632.5,3356488.0,680404.3650793651,54265481.38683915,0.1214248257085139,0.6714285697255816,0.1034558695538907,22.103545518594405,6.553191292928105,0.572258408221133,-2.090331151769424,2.0899999141693115,1.9900000095367432,7100.0,False,False,False,0.745762761676339,1.2480740259957814,1.2557781791667562,0.9938650365973976,4.982016917683007,2.2867415218501894,0.659552812040487,False,False,2.5856353460165,3.333364998577132,1.6598359093939066,2.5920566339996447,1.1999998868522015,2.059529565203623,2.817646817105046,2.8911385430112118,6.160502070722417,99.0,99.0,99.0,99.0,99.0,97.0,97.0,99.0,99.0,99.0,98.0,100.0,34.0,False,volDry=4.98; 50SMA=+228.7%; 252H=0.66x; prior=6.9x; blind=VARS,EFOI
