date,close,high,low,open,volume,price_chg_pct0,ema10,ema20,sma25,sma30,sma50,sma100,sma200,min30,max30,min60,max60,min90,max90,min120,max120,min150,max150,min252,max252,vol_sma40,vol_sma50,vol_sma252,avg_dollar_vol,adr_pct,atr14,atr_pct,atr_multi_50sma,vars_norm_change,vars,vars_20ema,previous_session_high,previous_session_low,previous_session_volume,inside_day,tight_day,close_to_ma,perf_1mo,rela_perf_1mo,perf_3mo,rela_perf_3mo,perf_6mo,rela_perf_6mo,vol_ratio,vol_ratio_rank,perf_1mo_rank,rela_perf_1mo_rank,perf_3mo_rank,rela_perf_3mo_rank,perf_6mo_rank,rela_perf_6mo_rank,c0_c30_rank,c0_c60_rank,c0_c90_rank,c0_c120_rank,rs_sts_pct,ticker
2026-03-04,61.35118103027344,68.17905650855676,60.792992370327696,66.24532064410167,13991900.0,-0.0358710060465615,62.04242043798923,61.26329291074712,60.501935424804685,60.63284441630046,59.872375411987306,49.66812969207764,39.96484478950501,54.862211825298886,68.17905650855676,42.6218755203632,68.17905650855676,35.00655761548743,68.17905650855676,30.528513740848357,68.17905650855676,27.848605818359733,68.17905650855676,21.25726794159105,68.17905650855676,8347405.0,7833574.0,6665233.333333333,448547827.7721214,0.0613556914165287,4.04902118441983,0.0659974448156403,0.374246270722102,-0.5637431685983212,13.086587690946528,13.48842516515148,64.550819326038,57.66313582972232,10630200.0,False,False,True,0.0573784072069949,1.073838991661606,0.4777910195965646,1.4655569198130154,0.9946961379688752,1.862879822243636,1.252380011702516,71.0,75.0,75.0,93.0,93.0,95.0,95.0,55.0,86.0,91.0,93.0,73.07692307692307,AA
2026-03-04,99.70999908447266,101.49700164794922,92.22000122070312,101.1999969482422,10474500.0,0.0458359860964803,76.12478477337142,63.56583728686222,54.56440002441406,51.62133344014486,45.589400100708005,37.11780002593994,30.5041250705719,34.540000915527344,110.0,25.799999237060547,110.0,18.5,110.0,18.5,110.0,18.5,110.0,9.711000442504885,110.0,6568620.0,6268962.0,5187023.80952381,552919714.9319458,0.1273207016362352,9.439214161464148,0.0946666758412804,12.540117033116216,0.4629625593646014,13.626586857075436,7.927850124771743,97.4000015258789,86.05000305175781,16983300.0,False,True,False,1.2579257117075358,2.293075641587392,2.758386600218371,3.727272270734369,3.270235437066685,3.988043732837161,1.266356246127011,72.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.15384615384616,AAOI
2026-03-04,50.98352813720703,52.49680654947826,50.84414788044196,51.7302113394432,1120400.0,-0.0134848570404677,52.77714301237651,52.65491232566932,53.44857727050781,52.33817660013835,47.742852783203126,48.93718143463135,51.82289217948914,42.15275638764045,64.91165282301284,37.49990794619031,64.91165282301284,37.49990794619031,64.91165282301284,37.49990794619031,64.91165282301284,37.49990794619031,64.91165282301284,28.11100963523852,68.93513032322925,2046302.5,2063640.0,2302870.238095238,119455624.00627136,0.058159361025843,3.3209620467482237,0.0651379409798953,1.042060979978361,-0.209849802240935,1.3339390751774092,-3.546891416061325,52.18817425423939,49.52002986791049,1544300.0,False,False,False,0.0513241860571951,1.067690522305238,-0.0250968682729353,0.9668322597061346,-0.1309200550747862,0.8116481816455261,0.8885878440517554,32.0,73.0,73.0,39.0,39.0,31.0,31.0,76.0,82.0,74.0,70.0,30.76923076923077,AAP
2026-03-04,24.06999969482422,24.18000030517578,22.36000061035156,23.059999465942383,2731500.0,0.0469769436475957,21.08529428757594,18.882789903003516,16.845200119018553,16.48500003814697,15.3853999710083,17.073399991989135,19.83910002231598,12.90999984741211,24.18000030517578,11.43000030517578,24.18000030517578,11.43000030517578,24.18000030517578,11.43000030517578,27.5,11.43000030517578,27.5,11.43000030517578,31.43000030517578,4112817.5,3761972.0,2850085.714285714,80126233.09363365,0.0653541743065257,1.420000076293945,0.0589946030036422,9.568166686314592,0.7605632856899162,-3.020455309482361,-8.603078937144684,23.1299991607666,21.709999084472656,3429400.0,False,False,False,0.8221044379497691,1.850469783583428,0.4293348857912722,1.4175019368932256,0.0264391860005657,0.9586085880266904,1.443050459635299,81.0,99.0,99.0,92.0,92.0,51.0,51.0,98.0,97.0,95.0,94.0,100.0,ACHC
2026-03-04,42.65999984741211,46.95000076293945,40.619998931884766,44.040000915527344,2590300.0,0.0244956885858467,38.63991225891235,35.03674785838252,31.757199630737304,31.220333099365234,28.30659984588623,26.1150998878479,22.51079995632172,22.65999984741211,46.95000076293945,19.899999618530277,46.95000076293945,18.700000762939453,46.95000076293945,18.700000762939453,46.95000076293945,15.9399995803833,46.95000076293945,6.269999980926514,46.95000076293945,1584497.5,1374042.0,1288935.7142857143,64689834.85055924,0.1255036908597331,4.421428544180734,0.1036434261602312,4.892437893772139,0.230694773775355,6.126310782923024,0.9289445848413952,44.959999084472656,38.75,3517000.0,False,False,False,0.6369915856354542,1.6624752138835626,0.8934753016984376,1.877799901407408,0.7146302767840476,1.6013216672096766,1.2293068478423506,69.0,99.0,99.0,98.0,98.0,92.0,92.0,98.0,97.0,96.0,95.0,96.15384615384616,AEHR
2026-03-04,232.72999572753903,241.1000061035156,229.0,240.00999450683597,1948000.0,-0.0076326475878888,236.2545544737124,227.43240712286223,219.31580261230468,218.2046666463216,204.71977416992183,185.38849349975587,159.15747928619385,186.7054607390753,255.2400054931641,159.91347209803408,255.2400054931641,150.0655788552317,255.2400054931641,149.0895738729028,255.2400054931641,121.84077210318428,255.2400054931641,93.40718768135554,255.2400054931641,2833120.0,2778594.0,2970880.5555555555,559302980.3864288,0.0425652585676776,11.09703568273486,0.0476820173009685,2.8694729115969606,-0.1613051085081063,10.11652089648554,9.131605005463308,239.1000061035156,226.8800048828125,3603500.0,False,False,True,0.2218162904053628,1.2408367376730172,0.3554269936464052,1.3442059015774377,0.5817168005712858,1.4771915662745352,0.9536297225757048,39.0,93.0,93.0,90.0,90.0,90.0,90.0,81.0,87.0,85.0,83.0,73.07692307692307,AEM
2026-03-04,28.62409210205078,29.4533414764728,28.31437296128744,29.01374073010672,14851200.0,0.009869520081994,28.588697139421868,26.74543189850897,25.211130142211918,25.114502143859863,22.40577102661133,17.961427822113038,13.428442816734314,19.846927024332864,32.011027862003594,14.303370365160372,32.011027862003594,10.178165915434564,32.011027862003594,9.289200118368225,32.011027862003594,7.73101147855844,32.011027862003594,5.079597452668729,32.011027862003594,27826975.0,26335546.0,22318602.777777776,638056495.1435375,0.0715269605904778,2.1127088339824653,0.0738087631373677,3.760151310262607,0.1324106272615854,12.176694556936614,12.018886909071965,28.963785292162733,26.945611438742212,28295600.0,False,True,True,0.4047730728710093,1.4266416732206568,0.8464801078757238,1.8311937638740816,1.9820366646653644,2.784973523562565,1.2468063201387682,70.0,98.0,98.0,97.0,97.0,98.0,98.0,94.0,97.0,98.0,98.0,76.92307692307693,AG
2026-03-04,51.917945861816406,53.46669062497045,51.24848994811887,53.256861500821365,4803300.0,-0.0055502224253829,50.79723903342947,48.10016658367229,45.43599578857422,44.92560907999675,43.11287750244141,38.607227172851566,33.42335150718689,36.13073350786464,55.36515437069226,35.42130707348375,55.36515437069226,29.25630162440201,55.36515437069226,29.25630162440201,55.36515437069226,23.90063907101077,55.36515437069226,22.707444257956745,55.36515437069226,4348907.5,3975176.0,3765057.53968254,216379063.6267281,0.0542416282766671,2.8683908434231773,0.0552485425956107,3.6966207387268537,-0.1010198470551057,10.3345476060409,7.766754993033633,52.58740377166301,49.76968650816233,5161500.0,False,False,True,0.4108063170224787,1.432768839022326,0.4039448955379754,1.3923221412277582,0.6242576408556475,1.516921162917622,1.1550706607173629,63.0,98.0,98.0,92.0,92.0,91.0,91.0,93.0,88.0,92.0,89.0,84.61538461538461,AGI
2026-03-04,167.93399047851562,172.5724936114303,167.39531636771417,169.87916872067072,2535500.0,0.0219754413265327,174.23914381875198,173.21660703217387,171.8470880126953,174.52232716878254,167.0990496826172,138.9193849182129,105.38944988250732,155.6543923733107,205.49094319526705,122.0284743087082,205.49094319526705,87.52833272756405,205.49094319526705,70.4776759401335,205.49094319526705,64.24595877884357,205.49094319526705,48.57725441970529,205.49094319526705,3223082.5,3120644.0,3655462.698412698,457745884.778595,0.0536893843144161,11.600547118548675,0.0690780174132334,0.0723338926069619,0.3112843462195007,13.59893048058024,13.140835706717825,167.7843480496636,156.8813651212045,3369500.0,False,False,True,0.0207361394424225,1.0366263007268268,0.3158117679297032,1.304918636051276,1.134451747585299,1.993399905099412,0.8817166979708343,31.0,65.0,65.0,88.0,88.0,96.0,96.0,39.0,83.0,94.0,96.0,34.61538461538461,ALB
2026-03-04,2.5299999713897705,2.5999999046325684,2.4800000190734863,2.549999952316284,2689500.0,0.0,2.4341768458134383,2.217857126895705,2.031600008010864,1.962333341439565,1.7716000056266783,1.5385000026226043,1.3774499988555908,1.4500000476837158,2.799999952316284,1.2999999523162842,2.799999952316284,1.0399999618530271,2.799999952316284,1.0399999618530271,2.799999952316284,0.9800000190734864,2.799999952316284,0.8600000143051147,2.799999952316284,6112517.5,5477608.0,3734484.523809524,11234977.62604952,0.0911280555621636,0.2092857445989336,0.0827216391168453,5.175037490923721,0.0,7.631895041741182,6.374513569150224,2.640000104904175,2.5,2801400.0,False,True,True,0.3529411577210932,1.3740028722756894,0.8467153011561648,1.8314270100740333,1.258928536266393,2.1096508435545367,1.6367767655828065,87.0,97.0,97.0,97.0,97.0,96.0,96.0,97.0,96.0,97.0,96.0,84.61538461538461,ALLO
2026-03-04,19.549999237060547,19.795000076293945,18.82999992370605,19.46999931335449,3393700.0,0.010335857966305,17.741613228141645,15.981926481762924,14.859199981689454,14.196333344777424,12.156400032043456,9.664500017166135,7.314005007743836,9.539999961853027,20.8799991607666,6.400000095367432,20.8799991607666,5.434999942779541,20.8799991607666,4.449999809265137,20.8799991607666,3.299999952316284,20.8799991607666,2.2950000762939453,20.8799991607666,4878030.0,4368508.0,1782735.424603175,72562117.9147911,0.0868269772402317,1.4774998937334334,0.0755754450840369,8.04767089644205,0.1353630253640502,15.58274144424388,14.938655603533828,19.75,16.860000610351562,9947500.0,False,True,False,0.7224668352415502,1.7492810869971278,2.04043542130418,3.0152647511374147,3.4533029229249737,4.159013495610922,2.7362613277771253,96.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,99.0,96.15384615384616,ALM
